updated;price
2007-08-01;51.7997
2007-07-31;51.7835
2007-07-28;52.043
2007-07-27;52.2753
2007-07-26;52.3334
2007-07-25;52.4309
2007-07-24;52.3039
2007-07-21;52.0817
2007-07-20;52.1651
2007-07-19;52.226
2007-07-18;51.8545
2007-07-17;51.8652
2007-07-14;51.7342
2007-07-13;51.8474
2007-07-12;51.7902
2007-07-11;51.6687
2007-07-10;51.7013
2007-07-07;51.7029
2007-07-06;51.7669
2007-07-05;51.8211
2007-07-04;51.7664
2007-07-03;51.7406
2007-06-30;51.7382
2007-06-29;51.6162
2007-06-28;51.523
2007-06-27;51.5175
2007-06-26;51.7839
2007-06-23;51.7441
2007-06-22;51.7255
2007-06-21;51.5761
2007-06-20;51.4854
2007-06-19;51.3691
2007-06-16;51.2758
2007-06-15;51.3689
2007-06-14;51.4225
2007-06-13;51.1906
2007-06-10;51.1906
2007-06-09;51.2739
2007-06-08;51.528
2007-06-07;51.5017
2007-06-06;51.5047
2007-06-05;51.3558
2007-06-02;51.2527
2007-06-01;51.1584
2007-05-31;51.3037
2007-05-30;51.4354
2007-05-29;51.3678
2007-05-26;51.4572
2007-05-25;51.4533
2007-05-24;51.148
2007-05-23;51.0518
2007-05-22;51.0006
2007-05-19;51.0263
2007-05-18;51.0419
2007-05-17;51.1355
2007-05-16;51.0618
2007-05-15;51.2005
2007-05-12;51.1964
2007-05-11;51.4562
2007-05-10;51.3587
2007-05-09;51.3587
2007-05-08;51.3904
2007-05-07;51.2264
2007-05-05;51.2264
2007-05-04;51.2415
2007-05-03;51.4098
2007-05-02;51.3265
2007-04-29;51.3265
2007-04-28;51.2215
2007-04-27;51.5358
2007-04-26;51.4975
2007-04-25;51.4876
2007-04-24;51.5852
2007-04-21;51.5329
2007-04-20;51.6216
2007-04-19;51.7384
2007-04-18;51.3847
2007-04-17;51.2888
2007-04-14;51.2414
2007-04-13;51.1293
2007-04-12;51.2505
2007-04-11;51.0384
2007-04-10;51.0623
2007-04-07;51.1115
2007-04-06;51.3323
2007-04-05;51.3504
2007-04-04;51.3936
2007-04-03;51.194
2007-03-31;51.055
2007-03-30;51.1119
2007-03-29;51.0476
2007-03-28;51.2242
2007-03-27;51.1735
2007-03-24;51.1322
2007-03-23;51.09
2007-03-22;51.1038
2007-03-21;50.6714
2007-03-20;50.5447
2007-03-17;50.5219
2007-03-16;50.5406
2007-03-15;50.3109
2007-03-14;50.5048
2007-03-13;50.7954
2007-03-10;50.6376
2007-03-09;50.6129
2007-03-08;50.6129
2007-03-07;50.5418
2007-03-06;50.4318
2007-03-03;51.1571
2007-03-02;51.1938
2007-03-01;51.2189
2007-02-28;51.3205
2007-02-27;51.3933
2007-02-24;51.2533
2007-02-23;51.2533
2007-02-22;51.2722
2007-02-21;51.1485
2007-02-20;51.1942
2007-02-19;51.2306
2007-02-17;51.2306
2007-02-16;51.5867
2007-02-15;51.2572
2007-02-14;51.3961
2007-02-13;51.4711
2007-02-10;51.4932
2007-02-09;52.0024
2007-02-08;52.2102
2007-02-07;52.065
2007-02-06;52.1158
2007-02-03;52.0835
2007-02-02;52.0334
2007-02-01;52.0614
2007-01-31;52.0924
2007-01-30;52.0279
2007-01-27;52.2094
2007-01-26;52.1158
2007-01-25;52.3851
2007-01-24;52.483
2007-01-23;52.3798
2007-01-20;52.3656
2007-01-19;52.3946
2007-01-18;52.1596
2007-01-17;52.2387
2007-01-16;52.0505
2007-01-13;51.7614
2007-01-12;51.3129
2007-01-11;51.3717
2007-01-10;51.3776
2007-01-09;51.7775
2007-01-06;51.7775
2006-12-30;51.7775
2006-12-29;51.6314
2006-12-28;51.6327
2006-12-27;51.6392
2006-12-26;51.6225
2006-12-25;51.6258
2006-12-23;51.6258
2006-12-22;51.7048
2006-12-21;51.8555
2006-12-20;51.4495
2006-12-19;51.6052
2006-12-16;51.6617
2006-12-15;51.6807
2006-12-14;51.6689
2006-12-13;51.5213
2006-12-12;51.3489
2006-12-09;51.4664
2006-12-08;51.5924
2006-12-07;51.659
2006-12-06;51.8234
2006-12-05;51.8556
2006-12-02;51.7975
2006-12-01;51.3876
2006-11-30;51.3821
2006-11-29;51.1011
2006-11-28;51.0932
2006-11-25;50.8227
2006-11-24;50.8388
2006-11-23;50.6244
2006-11-22;50.5722
2006-11-21;50.4885
2006-11-18;50.4098
2006-11-17;50.3408
2006-11-16;50.5082
2006-11-15;50.738
2006-11-14;50.9309
2006-11-11;50.8219
2006-11-10;50.8601
2006-11-09;50.8959
2006-11-08;50.8783
2006-11-07;50.9529
2006-11-04;50.9529
2006-11-03;50.927
2006-11-02;50.9632
2006-11-01;50.8948
2006-10-31;50.7912
2006-10-28;50.6729
2006-10-27;50.4628
2006-10-26;50.4422
2006-10-25;50.3577
2006-10-24;50.5647
2006-10-21;50.4101
2006-10-20;50.3282
2006-10-19;50.4161
2006-10-18;50.1868
2006-10-17;50.0329
2006-10-14;50.1193
2006-10-13;50.0503
2006-10-12;50.0153
2006-10-11;50.2098
2006-10-10;50.3147
2006-10-09;50.3227
2006-10-07;50.3227
2006-10-06;50.5103
2006-10-05;50.4239
2006-10-04;50.4755
2006-10-03;50.192
2006-09-30;50.1829
2006-09-29;50.41
2006-09-28;50.7272
2006-09-27;50.788
2006-09-26;50.8077
2006-09-23;50.7393
2006-09-22;50.6386
2006-09-21;50.4622
2006-09-20;50.3545
2006-09-19;50.4359
2006-09-16;50.5302
2006-09-15;50.3171
2006-09-14;50.2034
2006-09-13;49.9996
2006-09-12;50.0049
2006-09-09;50.1315
2006-09-08;50.2184
2006-09-07;50.5263
2006-09-06;50.7077
2006-09-05;50.9539
2006-09-04;50.94
2006-09-02;50.94
2006-09-01;50.9732
2006-08-31;50.7993
2006-08-30;50.7826
2006-08-29;50.6302
2006-08-28;50.5015
2006-08-26;50.5015
2006-08-25;50.6877
2006-08-24;50.5255
2006-08-23;50.5363
2006-08-22;50.387
2006-08-19;50.4409
2006-08-18;50.7273
2006-08-17;50.7221
2006-08-16;50.7103
2006-08-15;50.7682
2006-08-12;50.7325
2006-08-11;50.8723
2006-08-10;50.938
2006-08-09;50.9485
2006-08-08;50.907
2006-08-05;50.5008
2006-08-04;50.2816
2006-08-03;50.2348
2006-08-02;50.0488
2006-08-01;50.0161
2006-07-29;49.952
2006-07-28;49.8503
2006-07-27;49.6656
2006-07-26;49.8296
2006-07-25;49.8843
2006-07-22;49.7364
2006-07-21;49.7252
2006-07-20;49.4005
2006-07-19;49.1915
2006-07-18;49.4877
2006-07-15;49.6013
2006-07-14;49.3935
2006-07-13;49.6099
2006-07-12;49.5782
2006-07-11;49.7047
2006-07-08;49.3778
2006-07-07;49.398
2006-07-06;49.5733
2006-07-05;49.5112
2006-07-04;49.6246
2006-07-03;49.3745
2006-07-01;49.3745
2006-06-30;49.2132
2006-06-29;49.2783
2006-06-28;49.3062
2006-06-27;49.2716
2006-06-24;49.5323
2006-06-23;49.7828
2006-06-22;49.8586
2006-06-21;49.8575
2006-06-20;49.8768
2006-06-17;50.0256
2006-06-16;49.9128
2006-06-15;49.7851
2006-06-14;49.8447
2006-06-13;49.7432
2006-06-10;49.7432
2006-06-09;49.9083
2006-06-08;49.9294
2006-06-07;50.0711
2006-06-06;50.3543
2006-06-03;50.1627
2006-06-02;50.4894
2006-06-01;50.6818
2006-05-31;50.5626
2006-05-30;50.3683
2006-05-29;50.5769
2006-05-27;50.5769
2006-05-26;50.5342
2006-05-25;50.6943
2006-05-24;50.8824
2006-05-23;50.6406
2006-05-20;51.0356
2006-05-19;50.9523
2006-05-18;51.0078
2006-05-17;50.8858
2006-05-16;51.0244
2006-05-13;50.8686
2006-05-12;50.2251
2006-05-11;50.4571
2006-05-10;50.3609
2006-05-07;50.3609
2006-05-06;50.218
2006-05-05;50.0065
2006-05-04;50.0432
2006-05-03;49.6874
2006-05-02;49.1448
2006-04-29;49.1448
2006-04-28;48.8468
2006-04-27;48.9497
2006-04-26;49.0211
2006-04-25;49.0175
2006-04-22;48.944
2006-04-21;49.1213
2006-04-20;48.9371
2006-04-19;48.8276
2006-04-18;48.5743
2006-04-17;48.5529
2006-04-15;48.5529
2006-04-14;48.5472
2006-04-13;48.3762
2006-04-12;48.2734
2006-04-11;48.3375
2006-04-08;48.3632
2006-04-07;48.2547
2006-04-06;48.4398
2006-04-05;48.151
2006-04-04;48.0346
2006-04-01;48.3136
2006-03-31;48.3208
2006-03-30;48.4963
2006-03-29;48.5338
2006-03-28;48.5055
2006-03-25;48.2951
2006-03-24;48.4524
2006-03-23;48.4727
2006-03-22;48.5739
2006-03-21;48.6123
2006-03-18;48.5935
2006-03-17;48.5464
2006-03-16;48.6254
2006-03-15;48.5621
2006-03-14;48.4005
2006-03-11;48.6488
2006-03-10;48.636
2006-03-09;48.8756
2006-03-08;48.8756
2006-03-07;49.1012
2006-03-04;48.9426
2006-03-03;49.0628
2006-03-02;49.155
2006-03-01;48.897
2006-02-28;48.9975
2006-02-27;49.2009
2006-02-26;49.1957
2006-02-25;49.1957
2006-02-23;49.1957
2006-02-22;49.1591
2006-02-21;49.1104
2006-02-20;49.0009
2006-02-18;49.0009
2006-02-17;49.0676
2006-02-16;48.9231
2006-02-15;49.1057
2006-02-14;49.1915
2006-02-11;49.2892
2006-02-10;49.2786
2006-02-09;49.2786
2006-02-08;49.3908
2006-02-07;49.6426
2006-02-04;50.0779
2006-02-03;50.029
2006-02-02;49.9861
2006-02-01;49.7769
2006-01-31;49.6949
2006-01-28;49.8743
2006-01-27;49.9485
2006-01-26;49.9032
2006-01-25;49.9562
2006-01-24;49.9704
2006-01-21;49.7297
2006-01-20;49.7301
2006-01-19;49.8913
2006-01-18;49.9921
2006-01-17;50.2366
2006-01-16;50.2253
2006-01-14;50.2253
2006-01-13;50.1484
2006-01-12;50.1792
2006-01-11;50.1969
2006-01-10;49.7218
2006-01-07;49.7218
2005-12-31;49.7218
2005-12-30;49.5908
2005-12-29;49.908
2005-12-28;49.8806
2005-12-27;49.961
2005-12-26;50.0655
2005-12-24;50.0655
2005-12-23;50.2681
2005-12-22;50.5537
2005-12-21;50.4789
2005-12-20;50.6985
2005-12-17;50.5914
2005-12-16;50.7971
2005-12-15;50.816
2005-12-14;50.9521
2005-12-13;50.7337
2005-12-10;50.6346
2005-12-09;50.2743
2005-12-08;50.2041
2005-12-07;50.3392
2005-12-06;50.1459
2005-12-03;50.1117
2005-12-02;49.8113
2005-12-01;49.5319
2005-11-30;49.5642
2005-11-29;49.3933
2005-11-26;49.5757
2005-11-25;49.5006
2005-11-24;49.5191
2005-11-23;49.4365
2005-11-22;49.449
2005-11-19;49.5273
2005-11-18;49.6436
2005-11-17;50.0339
2005-11-16;50.1678
2005-11-15;50.2564
2005-11-12;50.3332
2005-11-11;50.2133
2005-11-10;50.2818
2005-11-09;50.1162
2005-11-08;50.3345
2005-11-07;50.6783
2005-11-05;50.6783
2005-11-04;50.6783
2005-11-03;50.5017
2005-11-02;50.5684
2005-11-01;50.6498
2005-10-29;50.7091
2005-10-28;50.6932
2005-10-27;50.8468
2005-10-26;50.4886
2005-10-25;50.5772
2005-10-22;50.7314
2005-10-21;50.4232
2005-10-20;50.0977
2005-10-19;50.0688
2005-10-18;50.4138
2005-10-15;50.1543
2005-10-14;49.9825
2005-10-13;49.859
2005-10-12;49.9277
2005-10-11;50.12
2005-10-08;50.5266
2005-10-07;50.5986
2005-10-06;50.4237
2005-10-05;50.3401
2005-10-04;50.322
2005-10-01;50.2526
2005-09-30;50.3889
2005-09-29;50.5326
2005-09-28;50.5193
2005-09-27;50.6554
2005-09-24;50.9047
2005-09-23;51.2811
2005-09-22;51.2451
2005-09-21;51.2766
2005-09-20;51.2418
2005-09-17;51.256
2005-09-16;51.582
2005-09-15;51.7192
2005-09-14;51.693
2005-09-13;52.0372
2005-09-10;51.9662
2005-09-09;51.9264
2005-09-08;51.919
2005-09-07;51.9248
2005-09-06;52.0812
2005-09-03;51.9373
2005-09-02;51.3314
2005-09-01;50.965
2005-08-31;51.1983
2005-08-30;51.3682
2005-08-27;51.3019
2005-08-26;51.4136
2005-08-25;51.2718
2005-08-24;51.3689
2005-08-23;51.4191
2005-08-20;51.2603
2005-08-19;51.4594
2005-08-18;51.3368
2005-08-17;51.399
2005-08-16;51.4613
2005-08-13;51.2762
2005-08-12;51.1868
2005-08-11;50.8236
2005-08-10;50.739
2005-08-09;50.4616
2005-08-06;50.5142
2005-08-05;50.6271
2005-08-04;50.5776
2005-08-03;50.6226
2005-08-02;50.3615
2005-07-30;50.2872
2005-07-29;49.9865
2005-07-28;49.899
2005-07-27;50.0304
2005-07-26;49.8399
2005-07-23;50.1736
2005-07-22;49.829
2005-07-21;49.8218
2005-07-20;50.0594
2005-07-19;50.3261
2005-07-16;50.4062
2005-07-15;50.5816
2005-07-14;50.6907
2005-07-13;50.4052
2005-07-12;50.0682
2005-07-09;50.2174
2005-07-08;50.4802
2005-07-07;50.7177
2005-07-06;50.6889
2005-07-05;50.735
2005-07-02;51.1239
2005-07-01;51.8199
2005-06-30;52.0399
2005-06-29;52.1344
2005-06-28;52.1674
2005-06-25;52.1063
2005-06-24;52.1215
2005-06-23;52.2431
2005-06-22;52.0661
2005-06-21;52.0493
2005-06-18;52.0259
2005-06-17;52.0506
2005-06-16;51.7631
2005-06-15;51.5955
2005-06-14;51.8044
2005-06-11;51.8044
2005-06-10;51.9504
2005-06-09;52.0796
2005-06-08;51.948
2005-06-07;51.61
2005-06-04;51.5509
2005-06-03;51.4808
2005-06-02;51.5077
2005-06-01;51.2042
2005-05-31;51.2284
2005-05-28;51.195
2005-05-27;51.2641
2005-05-26;51.3072
2005-05-25;51.3475
2005-05-24;51.3252
2005-05-21;51.376
2005-05-20;51.4619
2005-05-19;51.3257
2005-05-18;51.4621
2005-05-17;51.6843
2005-05-14;52.0609
2005-05-13;52.1265
2005-05-12;52.3386
2005-05-11;52.803
2005-05-07;52.803
2005-05-06;52.935
2005-05-05;52.8197
2005-05-04;52.6943
2005-05-03;53.1873
2005-04-30;53.1873
2005-04-29;52.9392
2005-04-28;52.8722
2005-04-27;53.0828
2005-04-26;53.1147
2005-04-23;52.9484
2005-04-22;53.1705
2005-04-21;53.1665
2005-04-20;52.8747
2005-04-19;52.6173
2005-04-16;52.416
2005-04-15;52.5386
2005-04-14;52.63
2005-04-13;52.5647
2005-04-12;52.3626
2005-04-09;52.1196
2005-04-08;52.4218
2005-04-07;52.5033
2005-04-06;52.4199
2005-04-05;52.3488
2005-04-02;52.6433
2005-04-01;52.2946
2005-03-31;52.2982
2005-03-30;52.039
2005-03-29;51.8005
2005-03-26;51.8033
2005-03-25;51.8765
2005-03-24;52.1752
2005-03-23;52.2959
2005-03-22;52.7747
2005-03-19;52.7833
2005-03-18;52.8599
2005-03-17;52.7102
2005-03-16;52.608
2005-03-15;52.83
2005-03-12;52.8331
2005-03-11;52.9857
2005-03-10;53.1366
2005-03-09;53.2035
2005-03-06;53.2035
2005-03-05;52.9255
2005-03-04;52.9898
2005-03-03;53.1211
2005-03-02;53.1738
2005-03-01;53.2491
2005-02-26;53.0202
2005-02-25;53.0068
2005-02-24;53.0991
2005-02-23;53.0991
2005-02-22;52.9229
2005-02-19;52.8994
2005-02-18;52.816
2005-02-17;52.993
2005-02-16;52.9031
2005-02-15;52.5854
2005-02-12;52.4381
2005-02-11;52.2808
2005-02-10;52.2627
2005-02-09;52.3267
2005-02-08;52.6391
2005-02-05;52.6338
2005-02-04;52.7828
2005-02-03;52.7029
2005-02-02;52.6257
2005-02-01;52.9745
2005-01-29;52.9898
2005-01-28;52.7651
2005-01-27;52.5193
2005-01-26;52.5164
2005-01-25;52.6275
2005-01-22;52.6084
2005-01-21;52.7369
2005-01-20;52.5162
2005-01-19;52.2591
2005-01-18;52.4126
2005-01-15;52.3473
2005-01-14;52.7257
2005-01-13;52.3698
2005-01-12;52.5832
2005-01-11;51.7975
2005-01-01;53.4967
2004-12-31;53.2886
2004-12-30;53.6105
2004-12-29;53.7724
2004-12-28;53.4868
2004-12-25;53.4576
2004-12-24;53.3997
2004-12-23;53.6428
2004-12-22;54.2575
2004-12-21;54.1908
2004-12-18;53.8375
2004-12-17;54.0821
2004-12-16;53.8725
2004-12-15;53.8297
2004-12-14;53.9171
2004-12-11;53.9171
2004-12-10;53.9816
2004-12-09;54.1499
2004-12-08;54.3071
2004-12-07;54.074
2004-12-04;53.6452
2004-12-03;54.1789
2004-12-02;53.6312
2004-12-01;53.2506
2004-11-30;53.4097
2004-11-27;53.6261
2004-11-26;53.2935
2004-11-25;53.1406
2004-11-24;52.9477
2004-11-23;52.9717
2004-11-20;52.8292
2004-11-19;53.1219
2004-11-18;53.189
2004-11-17;53.0072
2004-11-16;53.2509
2004-11-13;52.9616
2004-11-12;52.997
2004-11-11;53.2263
2004-11-10;53.2006
2004-11-09;52.8953
2004-11-06;52.8953
2004-11-05;53.1721
2004-11-04;52.9054
2004-11-03;52.7065
2004-11-02;52.807
2004-10-30;52.6466
2004-10-29;52.7103
2004-10-28;52.8802
2004-10-27;52.9528
2004-10-26;53.0466
2004-10-23;53.1202
2004-10-22;52.9405
2004-10-21;52.4885
2004-10-20;52.2717
2004-10-19;52.5046
2004-10-16;52.3402
2004-10-15;52.2796
2004-10-14;52.1741
2004-10-13;52.1832
2004-10-12;51.995
2004-10-09;52.1931
2004-10-08;52.0708
2004-10-07;52.1136
2004-10-06;52.229
2004-10-05;52.4688
2004-10-02;52.9333
2004-10-01;52.5886
2004-09-30;52.8713
2004-09-29;52.8529
2004-09-28;52.7911
2004-09-25;52.4908
2004-09-24;52.411
2004-09-23;52.4858
2004-09-22;52.1748
2004-09-21;52.3102
2004-09-18;52.4729
2004-09-17;51.983
2004-09-16;52.3914
2004-09-15;52.5658
2004-09-14;52.4616
2004-09-11;52.2568
2004-09-10;52.2288
2004-09-09;51.8081
2004-09-08;52.1349
2004-09-07;51.8771
2004-09-04;52.3054
2004-09-03;52.3929
2004-09-02;52.6243
2004-09-01;52.6283
2004-08-31;52.3334
2004-08-28;52.6822
2004-08-27;52.4809
2004-08-26;52.4427
2004-08-25;52.8283
2004-08-24;53.1034
2004-08-21;53.5513
2004-08-20;53.3113
2004-08-19;53.4594
2004-08-18;53.7735
2004-08-17;53.8169
2004-08-14;53.1909
2004-08-13;53.6161
2004-08-12;53.4695
2004-08-11;53.9063
2004-08-10;53.9266
2004-08-07;53.2701
2004-08-06;53.2814
2004-08-05;53.139
2004-08-04;53.2325
2004-08-03;53.1494
2004-07-31;52.8345
2004-07-30;53.1981
2004-07-29;53.0549
2004-07-28;53.5305
2004-07-27;53.3766
2004-07-24;53.5651
2004-07-23;53.5094
2004-07-22;53.8772
2004-07-21;54.2515
2004-07-20;54.4736
2004-07-17;53.8645
2004-07-16;53.8681
2004-07-15;54.0398
2004-07-14;54.0352
2004-07-13;54.1586
2004-07-10;53.9612
2004-07-09;53.9811
2004-07-08;53.7159
2004-07-07;53.2539
2004-07-06;53.2077
2004-07-03;52.8225
2004-07-02;52.7751
2004-07-01;52.3835
2004-06-30;53.0098
2004-06-29;53.0417
2004-06-26;52.9137
2004-06-25;52.6659
2004-06-24;53.0477
2004-06-23;53.0206
2004-06-22;53.3478
2004-06-19;53.0938
2004-06-18;53.1521
2004-06-17;53.1993
2004-06-16;52.5958
2004-06-15;53.1428
2004-06-12;53.1428
2004-06-11;53.0895
2004-06-10;53.3146
2004-06-09;53.4787
2004-06-08;53.6008
2004-06-05;53.4171
2004-06-04;53.3115
2004-06-03;53.6254
2004-06-02;53.3523
2004-06-01;53.2543
2004-05-29;53.3556
2004-05-28;52.9237
2004-05-27;52.5583
2004-05-26;52.1284
2004-05-25;51.7877
2004-05-22;51.6507
2004-05-21;51.3014
2004-05-20;51.3948
2004-05-19;51.1733
2004-05-18;51.2852
2004-05-15;51.2069
2004-05-14;51.3649
2004-05-13;51.1288
2004-05-12;51.5027
2004-05-11;51.8693
2004-05-08;51.8693
2004-05-07;51.8213
2004-05-06;51.8596
2004-05-05;51.3801
2004-05-01;51.3801
2004-04-30;51.0745
2004-04-29;51.6341
2004-04-28;51.5763
2004-04-27;51.3822
2004-04-24;51.4021
2004-04-23;51.3555
2004-04-22;51.623
2004-04-21;51.7533
2004-04-20;51.7424
2004-04-17;51.2683
2004-04-16;51.1783
2004-04-15;51.8031
2004-04-14;52.5126
2004-04-13;52.3243
2004-04-10;52.2325
2004-04-09;52.5914
2004-04-08;52.4003
2004-04-07;52.016
2004-04-06;52.1256
2004-04-03;52.7682
2004-04-02;52.4416
2004-04-01;52.3252
2004-03-31;51.9543
2004-03-30;51.5216
2004-03-27;51.3516
2004-03-26;51.7892
2004-03-25;52.6378
2004-03-24;52.6982
2004-03-23;52.2883
2004-03-20;52.2773
2004-03-19;52.0362
2004-03-18;51.8035
2004-03-17;51.5983
2004-03-16;51.4911
2004-03-13;51.2266
2004-03-12;51.4393
2004-03-11;52.092
2004-03-10;52.9532
2004-03-09;52.2061
2004-03-06;52.2061
2004-03-05;52.4777
2004-03-04;52.4331
2004-03-03;53.1952
2004-03-02;53.4222
2004-02-28;53.0789
2004-02-27;53.4211
2004-02-26;53.9482
2004-02-25;53.1396
2004-02-24;53.8098
2004-02-21;53.8098
2004-02-20;53.8288
2004-02-19;54.4293
2004-02-18;53.9388
2004-02-17;53.7357
2004-02-14;54.0245
2004-02-13;53.9418
2004-02-12;53.282
2004-02-11;53.2498
2004-02-10;52.8704
2004-02-07;52.3912
2004-02-06;52.1777
2004-02-05;52.4632
2004-02-04;52.3498
2004-02-03;51.9929
2004-01-31;51.7303
2004-01-30;51.849
2004-01-29;52.0449
2004-01-28;51.5988
2004-01-27;51.926
2004-01-24;52.6888
2004-01-23;52.6398
2004-01-22;52.5302
2004-01-21;51.4365
2004-01-20;51.8791
2004-01-17;52.6156
2004-01-16;52.8784
2004-01-15;53.2722
2004-01-14;53.3894
2004-01-13;53.4
2004-01-10;53.113
2004-01-09;52.9237
2004-01-08;53.0036
2004-01-07;53.0036
2004-01-06;52.918
2004-01-05;52.4732
2004-01-03;52.4732
2004-01-02;52.4732
2004-01-01;52.4732
2003-12-31;52.2847
2003-12-30;52.2611
2003-12-27;51.8924
2003-12-26;51.942
2003-12-25;51.6203
2003-12-24;51.5999
2003-12-23;51.7059
2003-12-20;51.787
2003-12-19;51.662
2003-12-18;51.244
2003-12-17;51.1765
2003-12-16;51.2435
2003-12-13;51.2246
2003-12-12;51.2246
2003-12-11;51.4396
2003-12-10;51.2979
2003-12-09;51.0982
2003-12-06;51.0474
2003-12-05;51.2452
2003-12-04;51.3961
2003-12-03;51.0416
2003-12-02;51.2094
2003-11-29;51.0732
2003-11-28;50.9066
2003-11-27;50.6077
2003-11-26;50.4798
2003-11-25;50.7081
2003-11-22;50.7279
2003-11-21;50.6385
2003-11-20;50.8068
2003-11-19;50.458
2003-11-18;50.2828
2003-11-15;50.3577
2003-11-14;50.0885
2003-11-13;49.8281
2003-11-12;49.7012
2003-11-11;49.922
2003-11-08;50.0085
2003-11-07;50.0085
2003-11-06;50.2667
2003-11-05;49.993
2003-11-04;50.7612
2003-11-01;50.7719
2003-10-31;50.7294
2003-10-30;50.7518
2003-10-29;50.6684
2003-10-28;50.9725
2003-10-25;50.686
2003-10-24;50.6401
2003-10-23;50.1768
2003-10-22;50.0312
2003-10-21;50.298
2003-10-18;50.2869
2003-10-17;50.2582
2003-10-16;50.3816
2003-10-15;50.0446
2003-10-14;49.8826
2003-10-11;50.2778
2003-10-10;50.4108
2003-10-09;50.563
2003-10-08;50.8715
2003-10-07;50.5247
2003-10-04;50.8379
2003-10-03;50.8931
2003-10-02;50.8245
2003-10-01;51.1594
2003-09-30;50.779
2003-09-27;50.5992
2003-09-26;50.5136
2003-09-25;50.1863
2003-09-24;50.2759
2003-09-23;50.1636
2003-09-20;49.3911
2003-09-19;49.2951
2003-09-18;48.7475
2003-09-17;49.1764
2003-09-16;49.2654
2003-09-13;48.898
2003-09-12;48.8481
2003-09-11;48.7733
2003-09-10;48.6053
2003-09-09;48.6984
2003-09-06;48.6409
2003-09-05;48.1317
2003-09-04;47.9473
2003-09-03;47.8792
2003-09-02;48.2929
2003-08-30;48.1316
2003-08-29;47.8113
2003-08-28;47.7574
2003-08-27;47.6516
2003-08-26;47.7186
2003-08-23;47.7867
2003-08-22;48.2745
2003-08-21;48.1066
2003-08-20;48.1361
2003-08-19;48.3981
2003-08-16;48.6167
2003-08-15;48.7867
2003-08-14;48.5858
2003-08-13;48.8127
2003-08-12;48.6478
2003-08-09;49.1531
2003-08-08;48.7286
2003-08-07;48.9917
2003-08-06;48.8286
2003-08-05;48.8922
2003-08-02;48.7153
2003-08-01;48.8493
2003-07-31;49.1265
2003-07-30;49.2631
2003-07-29;48.9543
2003-07-26;48.9488
2003-07-25;48.8666
2003-07-24;48.4822
2003-07-23;48.3974
2003-07-22;48.0461
2003-07-19;48.5506
2003-07-18;48.7094
2003-07-17;48.5564
2003-07-16;49.2681
2003-07-15;49.6558
2003-07-12;49.6362
2003-07-11;49.6303
2003-07-10;49.727
2003-07-09;50.0624
2003-07-08;50.4882
2003-07-05;50.4975
2003-07-04;50.3859
2003-07-03;50.4132
2003-07-02;50.2059
2003-07-01;50.1771
2003-06-28;50.3873
2003-06-27;50.6671
2003-06-26;50.4734
2003-06-25;50.6074
2003-06-24;50.5677
2003-06-22;50.4624
2003-06-21;51.0457
2003-06-20;50.8877
2003-06-19;51.1478
2003-06-18;51.1425
2003-06-17;51.0103
2003-06-14;50.5192
2003-06-12;50.5192
2003-06-11;50.3977
2003-06-10;50.6693
2003-06-07;50.8615
2003-06-06;49.9958
2003-06-05;50.0894
2003-06-04;50.3258
2003-06-03;49.9984
2003-05-31;50.7159
2003-05-30;50.1624
2003-05-29;50.2972
2003-05-28;50.347
2003-05-27;50.3747
2003-05-24;50.3326
2003-05-23;50.385
2003-05-22;50.7341
2003-05-21;50.4557
2003-05-20;50.3847
2003-05-17;50.0483
2003-05-16;50.0389
2003-05-15;49.8424
2003-05-14;49.8687
2003-05-13;49.8788
2003-05-10;49.698
2003-05-09;49.698
2003-05-08;50.1937
2003-05-07;49.9948
2003-05-06;49.8701
2003-05-03;49.6141
2003-05-01;49.6141
2003-04-30;49.4863
2003-04-29;49.6729
2003-04-26;49.6107
2003-04-25;49.4366
2003-04-24;49.0296
2003-04-23;48.6412
2003-04-22;48.9455
2003-04-19;49.1179
2003-04-18;49.3067
2003-04-17;49.0159
2003-04-16;49.0416
2003-04-15;49.16
2003-04-12;49.1924
2003-04-11;48.9609
2003-04-10;48.6468
2003-04-09;48.6269
2003-04-08;48.6589
2003-04-05;49.0843
2003-04-04;49.0796
2003-04-03;49.3005
2003-04-02;49.4503
2003-04-01;49.5052
2003-03-29;49.1168
2003-03-28;49.4925
2003-03-27;49.3622
2003-03-26;49.5176
2003-03-25;49.1823
2003-03-22;49.1083
2003-03-21;49.207
2003-03-20;49.1153
2003-03-19;49.2473
2003-03-18;49.868
2003-03-15;50.23
2003-03-14;50.3741
2003-03-13;50.6918
2003-03-12;50.3586
2003-03-11;50.619
2003-03-08;50.619
2003-03-07;50.6215
2003-03-06;50.1965
2003-03-05;49.9578
2003-03-04;49.6904
2003-03-01;49.8347
2003-02-28;50.0388
2003-02-27;49.7423
2003-02-26;50.1452
2003-02-25;50.2718
2003-02-22;50.2718
2003-02-21;50.5117
2003-02-20;50.337
2003-02-19;50.5783
2003-02-18;50.8306
2003-02-15;51.2989
2003-02-14;51.3925
2003-02-13;51.3291
2003-02-12;51.7094
2003-02-11;51.9039
2003-02-08;51.9455
2003-02-07;52.2572
2003-02-06;52.6107
2003-02-05;52.4393
2003-02-04;52.4056
2003-02-01;52.6447
2003-01-31;52.3762
2003-01-30;52.3301
